 	Unnamed: 0	q0001	q0002	q0004_0001	q0004_0002	q0004_0003	q0004_0004	q0004_0005	q0004_0006	q0005	q0007_0001	q0007_0002	q0007_0003	q0007_0004	q0007_0005	q0007_0006	q0007_0007	q0007_0008	q0007_0009	q0007_0010	q0007_0011	q0008_0001	q0008_0002	q0008_0003	q0008_0004	q0008_0005	q0008_0006	q0008_0007	q0008_0008	q0008_0009	q0008_0010	q0008_0011	q0008_0012	q0009	q0010_0001	q0010_0002	q0010_0003	q0010_0004	q0010_0005	q0010_0006	q0010_0007	q0010_0008	q0011_0001	q0011_0002	q0011_0003	q0011_0004	q0011_0005	q0012_0001	q0012_0002	q0012_0003	q0012_0004	q0012_0005	q0012_0006	q0012_0007	q0013	q0014	q0015	q0017	q0018	q0019_0001	q0019_0002	q0019_0003	q0019_0004	q0019_0005	q0019_0006	q0019_0007	q0020_0001	q0020_0002	q0020_0003	q0020_0004	q0020_0005	q0020_0006	q0021_0001	q0021_0002	q0021_0003	q0021_0004	q0022	q0024	q0025_0001	q0025_0002	q0025_0003	q0026	q0028	q0029	q0030	q0034	q0035	q0036	racethn4	educ4	age3	kids	orientation	weight
q0008_0006	0.05181979358631125	0.019836075417867152	-0.02172637917018979	-0.01757817931372676	0.014875249057023929	0.040041443021444745	nan	0.08998718039391539	-0.022136916076097565	-0.0381939036814388	-0.022786541141702255	-0.06878082389466347	-0.02497403387775885	-0.029342156829129412	0.04994399371776584	0.0013572534976893397	0.02206329343817567	-0.0072569292976320905	0.01179478599032685	0.05893898965022807	-0.12350618179686913	0.12813742314211166	0.15165536473307914	nan	0.26222264197076384	0.19332039640854687	1.0	0.1779400895723714	0.2065765675945287	nan	nan	0.09690125699970642	-0.16430728337897604	0.04874647932804826	0.0278128529015319	0.07992007854802037	0.0507874581268828	0.04535936731363567	0.04433142391009436	0.044243201671073464	-0.016114760746322246	0.0339767258648232	-0.0017383708748669657	0.05570574985431275	0.041059716509438036	0.012242456880789315	0.0034285656887034013	0.024374038207495684	-0.0016461413980690244	0.02437403820749562	0.021989305297475274	0.010212906673274742	0.03695809237514942	0.019631966935887698	-0.018183320007598442	0.007145892585634614	0.08520999781556265	-0.06528974063741136	-0.030285514164941074	0.006820757682995982	0.007839608321978227	0.09992948339438373	0.06042522426709664	0.04303814132228062	0.03857832975225097	-0.03255336976428757	nan	nan	nan	nan	nan	-0.03847424468261199	0.10791023153463167	0.07070562260727414	0.06271359640930109	nan	0.046047395839004225	-0.13723269169092417	0.013140221414390453	-0.1107650252294702	nan	0.020701219734581878	0.08437995543913532	0.020143608429828843	0.005225674028786415	-0.01963244551326411	0.01291440687609576	0.06612325669531727	0.0670759067750507	0.02794348512490868	0.045140006206694956	-0.10269062596162215	-0.07079711438383961	0.09776137383839946
q0008_0007	0.051225125720219894	0.046341275800120284	-0.02739967353872059	0.025532695407416182	0.040930211205459005	0.08908260573290712	nan	0.08013161696291476	-0.02272497811703655	-0.06914478673749162	-0.06947548513630811	-0.05060238073286361	-0.04404200864038898	-0.03823457712858995	0.022592554444797228	-0.02300831984763712	0.021516498139649898	0.012193057184818277	0.012557186675877494	0.07514135227696554	-0.15427054136182478	0.14061994346877266	0.2558198844730981	nan	0.30979165568634276	0.3504705306241777	0.1779400895723714	1.0	0.2310496412626503	nan	nan	0.15647684148587904	-0.2315603114380724	0.041655270082475736	0.024581470275195572	0.08224846506424688	0.028704322521140555	0.0626206578507426	0.03237902422537024	0.01037527489523374	0.031706329106601774	-0.0029119051421641344	0.0406403752213378	0.08710471289131486	0.08511112542202165	0.002915160397407273	0.026246025249914217	-0.02049879125845867	-0.03376908451706874	-0.0026905352700719535	-0.002779635287981889	0.05462042856170216	0.07799674659379817	0.04165862080830736	0.03764268325663682	0.05670610094611313	0.07292617760664358	-0.10965862952030751	-0.004772057073687125	0.010989564803980181	0.07014361080827353	0.11127221628694305	0.14712300758074004	0.0838124075024914	0.046995283536204836	-0.009502698817065157	nan	nan	nan	nan	nan	-0.05023070501872767	0.10257933690847032	0.056776912985031625	0.03698403185221104	nan	0.053618950095584775	-0.03938255758497232	0.05066817569237032	-0.05646133941048629	nan	-0.00904924057493127	0.03731340020221016	0.037720764440263635	-0.033113696261308584	-0.059543489672464735	0.008950273263100376	0.03430191378337785	0.03511514508240212	0.044795078081362974	-0.02738135295883308	-0.032981547016348305	-0.07250415518909101	0.07543290947486976
q0008_0008	0.04667726186664304	0.0011395643758654115	-0.017894265824127335	0.008015594851386792	0.03139993498292951	0.05320337761544163	nan	0.053927186927909744	-0.028936917300029952	-0.12437247674453776	-0.0730180744730679	-0.09600442774932211	-0.028948731273457016	-0.012262405762274492	0.05506563585760933	-0.025796064419176288	0.035631256818406946	0.028378224903732104	-0.014456320841115282	0.08245544665522982	-0.25081042424323674	0.08132495800187868	0.1396013151068076	nan	0.23532263668914064	0.22325191514155607	0.2065765675945287	0.2310496412626503	1.0	nan	nan	0.2185612994419732	-0.24576136964361547	0.12662810308410447	0.030166327726985256	0.03906343677790651	0.04032073999810896	0.0349940346874029	0.05017355709461414	0.016529951140469623	-0.03443799464946707	0.010224245099651214	0.003479040491727304	0.06252426599617637	0.08314123993701654	-0.0545442762193661	-0.00044776439899483665	-0.019758728002230927	-0.028230123825009605	0.014729621874671387	0.018400611999410278	0.0357241125871165	0.011852782532876374	-0.02600520733547994	0.03828650591471279	-0.03399689816480687	0.04345181591859505	-0.07395659852591709	-0.04550745733165642	0.01634718946196196	0.018458187310871513	0.12593473403415856	0.08483974462423316	0.0574287980568377	0.04907859512689786	-0.0285640382128041	nan	nan	nan	nan	nan	-0.04880023422370456	0.14443787877256306	0.048084922307030036	0.038681808216614336	nan	0.04891146788823164	-0.12789855306364956	0.03573748864235399	-0.12861777802812133	nan	0.017086783705499712	0.004532350243015721	0.026190649975957086	-0.03301420812643529	-0.08788747055016297	-0.008020650246255595	0.07037832421738718	-0.018009755502160947	0.019246385638933463	0.03265105927075521	-0.12191486990263792	-0.03341828161605001	0.09390981395476555
q0008_0009	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
q0008_0010	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
q0008_0011	0.058087645493982286	-0.01101685448833937	-0.04506395731189609	0.05415019917720526	0.04780715274157477	0.08710969016921061	nan	0.01258850472962846	-0.015321413971743515	-0.07361655645738438	-0.05697482947550838	-0.11342854715212836	0.00970025586687192	-0.005810448548418609	0.06625266464806787	-0.004195562960363374	-0.0782352755765797	-0.023481494345793573	-0.06896318793599687	0.08251988385149422	-0.08384368496395546	0.06933559744641314	0.1046807710144947	nan	0.17241899374431	0.11686047111631079	0.09690125699970642	0.15647684148587904	0.2185612994419732	nan	nan	1.0	-0.269112006774168	0.12277697655115491	0.07819937838544058	0.10274421826574778	0.062264399425806125	0.1008919795784994	0.0874916825430404	0.0621054368206135	0.12040298339710849	0.008945793868743198	0.103625263252779	0.12368106196249604	0.17252074262817718	0.06223713023151092	0.03629583380802376	0.04190133636653861	0.048019677777847346	0.08315387125556624	0.1055915352353599	0.06087430374800352	0.12124956519751612	-0.008428613462649833	0.06527137462846	0.14025210751154452	0.19356738162586648	-0.11801094685329874	0.006310849960248886	0.0903885467186925	0.0021034629780467174	0.05702695825019347	0.10386728947665902	0.054495238624393365	0.05060345029787266	0.004462197880388232	nan	nan	nan	nan	nan	-0.03693101444389406	0.11562106388728907	0.014932828288214253	0.03528605202400717	nan	0.04680911553533817	0.05053350053815392	0.2520667562282023	-0.06278694499961104	nan	-0.027684703944694963	0.05357928351678409	0.046812927677839004	0.03331613859203049	-0.061622815790401304	0.016141460316564257	0.05940414309723452	0.040853904276534125	-0.01621789946870738	-0.12642473826757178	0.07376919107086609	-0.0026171366508665654	0.14748807059045588
q0008_0012	-0.00965298138069634	0.03233800540060008	0.07984203358976576	-0.010375360016952937	-0.010458936562621072	-0.058224468327636975	nan	-0.05550151498387332	0.034513108450978935	0.11292895909410516	0.08816244467243853	0.1468355069363831	0.019066848152469944	0.06534641658435927	-0.07980265752566766	-0.022171258785075344	-0.04276786462668034	0.05291236428630493	0.05231656856511039	-0.12501473411207656	0.024172685675874998	-0.08805306009565339	-0.4927985850041485	nan	-0.29690942663417436	-0.13881482120561556	-0.16430728337897604	-0.2315603114380724	-0.24576136964361547	nan	nan	-0.269112006774168	1.0	-0.08244419858651353	-0.03134167104433958	-0.05217465834998772	-0.027377313614526808	-0.04362869283384174	-0.014765167648292922	-0.028354759250183093	-0.05113717317330053	0.0373285163354413	-0.05290663472814909	-0.08934373021945369	-0.08968939101825389	0.026813603768012374	-0.0038251386193738504	0.0046432163162197695	-0.047597153775927506	-0.025472423646410884	-0.04917573757895259	-0.03795632053917474	-0.05448667812406682	0.025450577470137913	-0.017940305128365745	-0.04285855972884951	-0.08883792315280234	0.14324640449156498	0.03880808365659134	-0.029497834943148282	-0.013747867126224339	-0.06614444912168743	-0.08415460755609216	-0.062113160098012085	-0.01964170396405418	0.008049140357664736	nan	nan	nan	nan	nan	0.09418459823153201	-0.0956749691517487	-0.03654370594174289	-0.06409048540468985	nan	-0.031341671044340685	0.0035561188036367093	-0.04975345568828712	0.06663247515641169	nan	0.003096836489342319	-0.034418671072484947	-0.0057413354003113155	0.0181850202717271	0.011660889720936925	0.025014333679216943	-0.04706996682226776	-0.013048298940387561	0.0153847566032204	0.036251954099564596	0.03633467934838413	0.04385953796469387	-0.10920040710245003
q0009	0.09752814327447655	0.005598775723123321	-0.011873174761346163	-0.00963706412454713	-0.0011010135036663407	-0.0066398546672480725	nan	0.011579688898225547	-0.03401458829954579	-0.047598316304760434	-0.0759573883379629	-0.07213265339011224	0.029256153327396905	0.026938806385159556	0.10584336754785488	0.0071547446304236866	0.013749228290874826	0.007912971424621504	-0.00012931584656961282	0.07341169986730933	-0.05174007275182688	0.006222420221825112	0.03064969977068846	nan	0.06273879990572011	-0.004731551672716543	0.04874647932804826	0.041655270082475736	0.12662810308410447	nan	nan	0.12277697655115491	-0.08244419858651353	1.0	0.13850805676605726	0.17001718923619197	0.1393460690278082	0.12801375389912364	0.08196218361590059	0.10983134360480357	0.2503171527419156	0.07797194650530861	0.12080338024571144	0.21447684312086476	0.19520648830990972	0.20421974105805138	0.07669561378065172	0.051054549853896444	0.06611765566258293	0.05105454985389684	0.09328016330118016	0.038468879869224135	0.3321026213680416	0.07451133716310371	0.024243023745583504	0.3314676399688997	0.31906246921255266	-0.06462609097824758	-0.048651864176132494	-0.026328107859416625	-0.0113858062484635	0.07068616057386776	0.08519250869179916	0.06971328386986472	0.052605247041009294	-0.0422617678108912	nan	nan	nan	nan	nan	-0.0392909974823901	0.03866750035127724	0.058289672643110656	0.05347037998002979	nan	0.04755323560629384	-0.09936751396456224	0.09671657115041572	-0.17164737796168686	nan	0.0017306292311596093	0.10217765018458078	0.014802335713510584	-0.0024363371738923938	-0.03421811264651085	-0.03956028761830861	0.04170814162449044	0.09528083664878416	-0.014516924598685862	-0.06927994465753282	-0.12005676794907613	-0.0093745912718365	0.1363148222924917
q0010_0001	0.03821674588876723	0.01634373356993716	-0.022636127332875716	-0.0034397892400743965	-0.016979712808635285	0.0696486382351	nan	0.0594221611030975	-0.08571450072828868	-0.05935562896536029	-0.047797977795999286	-0.046064158602814	0.003119146815606564	0.020105806545189224	0.030432638156241212	0.0052501098505527985	-0.003349969604714924	-0.03117243695384232	-0.042190290047642284	0.05889107428989275	-0.001643630585254467	0.05430317819952928	0.07325407434476204	nan	0.09203924563410161	0.014892820737449373	0.0278128529015319	0.024581470275195572	0.030166327726985256	nan	nan	0.07819937838544058	-0.03134167104433958	0.13850805676605726	1.0	0.5362557952011086	0.5310499420520307	0.6099496569840365	0.45003264256619113	0.447235973841992	-0.2403847010297791	0.0048901449697369105	0.1445372631268031	0.24765201225599126	0.24470979215299415	0.07030232685310014	0.03697947069028186	0.10678516627057753	0.09030714921145255	0.07105244090412002	0.1893639550631064	0.09047640721520958	0.15687749960238373	0.08332037685081238	0.08991053061634492	0.18697258292815053	0.3033617301083479	-0.04835009124699687	0.002449031179925069	0.00536301554725518	0.10254843714033361	0.04578458829334843	0.08810408016521867	0.05058720904760711	0.042915709920931966	-0.03501191678182101	nan	nan	nan	nan	nan	-0.031090701269951736	0.07093902088029695	0.06827870962094258	0.06077684999346795	nan	0.04834726976822377	-0.0045640183645062615	0.06484608552390986	-0.023027715484528963	nan	-0.0019790173495861747	0.010482193858285799	-0.059036255956337706	0.0646824666549464	-0.0018199962539294059	-0.017601510965063332	-0.024417090111915264	0.004587959302830479	-0.026984585777996867	-0.03949027209720557	-0.004578004532281974	-0.016733905375361628	0.02534745975858814
q0010_0002	0.039253163026169734	-0.0038113916781849877	-0.020291638565448303	0.040525907161110535	0.03629557072946077	0.07119492082406885	nan	0.058302959855820395	-0.043017251785877536	-0.06418787094139614	-0.09099814651144719	-0.07174218564947028	-0.019569551417593443	-0.01586595172167342	0.02853951209780563	0.003326340763798456	-0.021787980126614467	-0.0046176060133084834	-0.012140637077261257	0.07864165927585666	-0.008935403176286352	0.04664844743148067	0.06170737359964166	nan	0.08079068439136419	0.006014154358848894	0.07992007854802037	0.08224846506424688	0.03906343677790651	nan	nan	0.10274421826574778	-0.05217465834998772	0.17001718923619197	0.5362557952011086	1.0	0.5469403560714196	0.5620881972186473	0.46692875811371576	0.47627477243428024	-0.26684005500066166	-0.017999584813012275	0.14577625653967916	0.31915499322499546	0.3006257213322791	0.027307721502989518	0.03417630101440376	0.12038074354748374	0.10736983411845796	0.054399104033080146	0.15135419778088563	0.03975830525532182	0.23970418662900186	0.05463654643948296	0.02794473137710125	0.2488819159926081	0.34730665320686566	-0.0576330774398524	-0.018629227605315622	0.025164930195966245	0.12250349279357937	0.09326734458428283	0.14552711344936373	0.08995728827602494	0.04378197003569715	-0.07179921500831261	nan	nan	nan	nan	nan	-0.02948818765087228	0.08802878972630541	0.08093271665868199	0.07237791509100008	nan	0.02820509479369861	-0.03294962393079144	0.03192050467383697	0.0011371207809385332	nan	0.021895996610955266	0.03241107457212948	-0.045006028831306506	0.09861606933125157	0.005007111004081398	0.018014909855472078	0.003851427412581535	0.024382299896027176	-0.056056404657442334	-0.0029140920869971548	0.0032606103566544917	-0.011527821034993219	0.030154861847704974
q0010_0003	0.04237472466055733	-0.003679561812180944	-0.0235129126462597	0.028718393411068622	0.025731436211948743	0.07550841895309303	nan	0.04855448226170408	-0.027825475328022545	-0.026765036303444706	-0.08099029138763715	-0.05777270773751287	0.0020841614903765486	0.021900598839803925	0.03870223002707773	0.008935536256924923	-0.04917703251229443	-0.028393514906887938	-0.0003670444720648342	0.060059409184652045	0.020667442387357196	0.05994940244150228	0.04592906488241746	nan	0.05391625492089013	0.02680220971066307	0.0507874581268828	0.028704322521140555	0.04032073999810896	nan	nan	0.062264399425806125	-0.027377313614526808	0.1393460690278082	0.5310499420520307	0.5469403560714196	1.0	0.6058114070491902	0.5275450801579236	0.5202610260390589	-0.20275277063896335	-0.009615786145511104	0.10851582753779407	0.2502340383968078	0.22389773775446387	0.015533748696377738	0.03294893257839251	0.1136412175990195	0.10236296424638482	0.08627106378164169	0.14912015662090777	0.055613861883575956	0.16735072814397614	0.01821613971078095	0.02981333123732241	0.17112184791462814	0.2582083415213321	-0.05117251124428094	-0.008854399536529847	0.04316431506373875	0.09246522482652826	0.05107834081240754	0.07926630189465254	0.09094341133357764	0.038337655251093825	-0.028402356123326006	nan	nan	nan	nan	nan	-0.06719010041484312	0.06082516744943145	0.05972176199405753	0.053300009253672766	nan	0.032695513933839314	0.00346131672841969	0.00016432363879228807	0.028587540148476764	nan	-0.01046831649933031	0.003718143149836195	-0.03617126459943169	0.080628375462548	0.005374506312536366	0.030757494542572376	-0.001130076222186485	0.003219595310231158	-0.023708962104257693	-0.004385443799352913	0.025488036332903318	0.004950709001926333	-0.0003924761321105904
q0010_0004	0.03495003819421964	-0.015775809824307558	-0.03392266302555736	0.03139347569145029	0.02544694864867514	0.05894158685763753	nan	0.056577031888551066	-0.05759286560959205	-0.05022379036193365	-0.07479697297531633	-0.07097434199703496	-0.01214352791668989	-0.0015136574365588913	-0.0029979803622877947	0.001957907480763544	-0.06056104389483975	-0.014059565090816255	0.008236274286380496	0.0761319320257717	0.008706685473329185	0.048007192019277736	0.053398463467544566	nan	0.07848206205527627	0.03457976235368908	0.04535936731363567	0.0626206578507426	0.0349940346874029	nan	nan	0.1008919795784994	-0.04362869283384174	0.12801375389912364	0.6099496569840365	0.5620881972186473	0.6058114070491902	1.0	0.5299723473839423	0.5060226274545021	-0.21879224912228912	-0.005828050056983823	0.0941924653871995	0.25598719527840513	0.24432059715592272	0.036282907683738125	0.02390359658754091	0.11241520972004787	0.09852365660208154	0.07387762455811263	0.17898717325848254	0.019768239976697112	0.19000724641661335	0.04015744263150349	0.011127487668761234	0.22123157273671518	0.26314682015658875	-0.05392751866615975	-0.002565667238785598	0.003732985566937147	0.051709300341892174	0.07090081476124581	0.10495503167205392	0.046524771647122674	0.06931899520793278	-0.021466730918963495	nan	nan	nan	nan	nan	-0.04559809236095962	0.045160663342548306	0.0660571561174131	0.08913835126448909	nan	0.03044409112449443	-0.016112250997768144	0.035810955567892024	-0.017777826786199616	nan	-0.006879328598219614	0.02886947830993313	-0.04403876997319598	0.04701421570772104	0.007377367942262011	0.013405856517559565	0.006248273452918689	0.03029953092954573	-0.0368064261722935	0.004274841002026704	0.012399820689414528	-0.020427290569288072	0.023808432556981448
q0010_0005	0.05107135779858802	0.04849439639825986	0.01112379523559739	0.013334819758663234	0.011551619360323647	0.02997380733659533	nan	0.03139009012292086	-0.012712467441671437	-0.048308372423430584	-0.0530483246891727	-0.04865868890984509	-0.011027238038396198	-0.004226784100208361	0.014850188976464047	-0.025661086981096724	-0.05279743351706199	-0.001366262912779763	-0.04094151185445721	0.04571051547932441	-0.045747027182017876	0.08638340487469248	0.02187136521389794	nan	0.05238610240193406	0.0415430141743854	0.04433142391009436	0.03237902422537024	0.05017355709461414	nan	nan	0.0874916825430404	-0.014765167648292922	0.08196218361590059	0.45003264256619113	0.46692875811371576	0.5275450801579236	0.5299723473839423	1.0	0.5750413356619641	-0.14438375285689	0.007644619983549206	0.04472249234985754	0.13036364945409354	0.14518778691302991	0.06243399458631797	0.09504231871510738	0.09328941709073585	0.03547554826111502	0.037871660125972456	0.1750085117606714	0.07181876382484595	0.09778480337879564	0.05271998875108246	0.05379917115454122	0.1280870447053679	0.18390718498156763	-0.02491124281286132	0.0008265946451170435	-0.009701806071059395	0.058426146191964616	0.03817838702689448	0.0778036997492297	0.027031550616592206	0.1068470154360806	-0.02220649819990462	nan	nan	nan	nan	nan	-0.010612513621618804	0.06683441995941793	0.08404756705973199	0.09926751213662385	nan	0.09862434681608875	-0.03179425880919782	0.012474153755849213	-0.03926373880559775	nan	-0.010690543602982251	0.01838436468241281	-0.028608382669526918	0.07669029926791592	0.012838596391205017	0.038214812314714935	0.015019083584422981	0.017235441668076577	-0.02892594148717908	0.05783015615298599	-0.02740604239429454	-0.0461128909127553	0.046391780951224086
q0010_0006	0.04713785835715412	0.0006278708590017155	0.01391897352734689	0.029443104373431634	0.028591962407685474	0.025212249145620865	nan	0.049221766172741266	-0.019438641829335277	-0.02482542278624286	-0.05161493367452167	-0.03806945402411136	0.01631461004279058	0.019000597857475342	0.02547164702337961	-0.0024472682664668077	-0.005649814354804772	-0.02959915781643847	-0.025658341904555987	0.04597491275737605	0.010941871534489582	0.0874767510229428	0.015757960162053563	nan	0.055075061133443216	0.022823058122875304	0.044243201671073464	0.01037527489523374	0.016529951140469623	nan	nan	0.0621054368206135	-0.028354759250183093	0.10983134360480357	0.447235973841992	0.47627477243428024	0.5202610260390589	0.5060226274545021	0.5750413356619641	1.0	-0.17155388234526495	-0.007148108098107856	0.10671503116047266	0.17585417000056436	0.16250301784622403	0.05096884867362516	0.037566558341003364	0.13114131554000757	0.11007966681837429	0.00464095741122559	0.2054403998012866	0.06474889401147318	0.10369885681812395	0.01668901421064284	0.05269600732103745	0.1504556924927269	0.20657452815269767	-0.012098434967227699	-0.011586939466707462	0.02877861546013502	0.13170602524403266	0.031609525565706315	0.036481866728868155	0.024465741661328373	0.0247819231930072	-0.028068737361474156	nan	nan	nan	nan	nan	-0.05868712136655724	0.09656962009426803	0.08164855715897462	0.07483865120974544	nan	0.07767466206015733	-0.01950577316202112	0.002725979532758163	0.0086047655293421	nan	-0.029101772994588167	0.006677729795051357	-0.0192987522180956	0.10140652006121727	-0.011043431947390403	0.013120875382008151	-0.009411509341050119	-0.000857296623215894	-0.02792155453771732	0.035519125476500206	-0.007449418058382843	-0.03066503169414643	0.013895134408452288
q0010_0007	0.09736158321224668	0.009060206789276474	-0.005792888953412905	-0.0014558613492704183	0.00289234644796574	-0.000952925990951143	nan	-0.007553248211534399	0.0001625843177969105	0.013562288313804433	-0.06632756238665367	-0.06424114447345493	0.0008473319967095755	-0.006949975720781486	-0.022856657375180122	-0.03304382359787764	-0.06968307870663576	-0.04278884702974117	-0.009759580472199172	0.01900083619990407	0.02427333646526721	-0.0374140081780516	0.026975616763168567	nan	0.04041322996451733	-0.000510662174025339	-0.016114760746322246	0.031706329106601774	-0.03443799464946707	nan	nan	0.12040298339710849	-0.05113717317330053	0.2503171527419156	-0.2403847010297791	-0.26684005500066166	-0.20275277063896335	-0.21879224912228912	-0.14438375285689	-0.17155388234526495	1.0	-0.012687444626318848	0.17426882337359145	0.2541744909534553	0.2413294891693073	0.4158948745738695	0.08778323100755457	0.07645128572594975	0.1171473960776668	0.092179798649187	0.08152049435607492	0.11615388877513008	0.5042452944281736	0.056387876107398226	0.09086792288899627	0.5078673926590753	0.42181302429195827	-0.0011283952545312662	-0.02238879744438999	0.015895878973531476	-0.05767827467508345	-0.029521072931583927	0.003990847380579766	0.021066473753510957	-0.0456552206351817	0.0049258690252260255	nan	nan	nan	nan	nan	0.0055146854460676915	-0.03430368606002262	-0.020014336085565496	-0.03731739819727664	nan	-0.05231162803031669	0.059227330882907867	0.16496039865586698	-0.10199382952972277	nan	-0.05871273874653028	0.022760132185287545	0.006804763350459196	-0.003782196276839972	-0.023813426978966757	0.0018036721262983753	-0.03396070756274252	0.012267768309488216	-0.06419270972109829	-0.2704299765464965	-0.000578623086690183	0.008060112646820728	0.17084208847751808
q0010_0008	-0.013139215729749963	0.01595849888463935	0.03668566139734423	0.007787084297691143	0.01495017144942152	0.01156319103852825	nan	-0.014432289404264031	0.10139476286117717	-0.04095862324357982	-0.022715125629303647	-0.035236439217355	0.013486460258974925	-0.005188981473040718	0.023149882036612786	0.015306861187180845	0.0039911142123809935	0.007715760403360586	0.004292994616085285	0.03951803926333689	0.004861755199356839	-0.02314241240469923	-0.033661953724712056	nan	0.005148613719200642	-0.017900232834713193	0.0339767258648232	-0.0029119051421641344	0.010224245099651214	nan	nan	0.008945793868743198	0.0373285163354413	0.07797194650530861	0.0048901449697369105	-0.017999584813012275	-0.009615786145511104	-0.005828050056983823	0.007644619983549206	-0.007148108098107856	-0.012687444626318848	1.0	0.05368174914071429	0.08019711815029475	0.07747665931231806	0.011102827085421417	0.37610164984686695	0.04298776185814959	-0.008085836703551775	0.023665402993437328	0.041354068618433944	-0.016110254051780192	0.12473085856709751	0.21209380256987415	-0.014680182478408488	0.12749941216801833	0.11329160004211221	-0.042435693742962285	-0.019662422891260033	0.028863581807181998	0.017961109189129857	0.022913626567939174	-0.002618031217449915	0.03145211600512819	0.06841300956448522	0.08245410527684599	nan	nan	nan	nan	nan	0.12036471177058274	-0.033413512806898346	-0.027716773228849568	-0.029054468408228184	nan	-0.047620387783747956	-0.007752574666394894	0.04823115282299034	-0.026397781950734698	nan	0.01730418500515392	-0.029330151026098195	0.01654370234123515	-0.005409319171574191	0.017608753680271916	0.002672329830115872	-0.017522063592955835	-0.03253944352137652	0.005793814811094425	-0.028994930563129302	-0.008402695329458556	0.0024601590226269268	-0.028304814732487103
q0011_0001	0.04469849951783179	-0.009408680792566109	-0.07232000277793078	0.04410090091663806	0.020024194965148137	0.008829679475391943	nan	0.056648061973870706	-0.01303756941743544	-0.03868604139578834	-0.06625854565660198	-0.0557465944417458	0.017643396869841645	-0.0043303004938574155	0.09367460344905221	0.014795850847243355	0.006640366158327411	-0.040059040051564104	-0.051924703551637814	0.003172569817539076	0.027718883153895955	0.030266816245916345	0.04060556453376926	nan	0.0768616300633985	-0.010197859339347639	-0.0017383708748669657	0.0406403752213378	0.003479040491727304	nan	nan	0.103625263252779	-0.05290663472814909	0.12080338024571144	0.1445372631268031	0.14577625653967916	0.10851582753779407	0.0941924653871995	0.04472249234985754	0.10671503116047266	0.17426882337359145	0.05368174914071429	1.0	0.3852091903647288	0.3734381621465518	-0.18084602631201205	0.08129622659487858	0.11426410278608704	0.08590640370096689	0.1376750163286857	0.18287143473139897	0.07500803636803344	0.17517113247881846	0.07980350306353737	0.05743546376082762	0.19424536130656136	0.284139479419841	-0.08021280878471981	-0.004866063382434345	0.07017598270485696	0.09573531477239335	0.01888410239298958	0.07929997433630959	0.04613743138411341	0.04881941177789035	0.022465539682415506	nan	nan	nan	nan	nan	0.013466687066960494	0.0216909489083355	0.007813795368473389	0.002885435166339739	nan	-0.014516757007965923	0.0087731290089788	0.1226327880481861	-0.025760390992481667	nan	-0.03547367772920821	0.024543570964370032	-0.048917736980788246	0.01146637120336906	-0.028552594643264654	-0.009712460906316188	-0.013147117917868378	0.016197849342422996	-0.0643478833819115	-0.09359630320810645	0.034462633906898736	-0.0008833878201542979	0.018933716900033707
